"url","searchString","ranking","searchPageUrl","searchPageLoadedUrl","isAdvertisement","name","description","price","categoryName","address","neighborhood","street","street_name__001","street_name__002","city","postalCode","state","countryCode","website","phone","phoneUnformatted","claimThisBusiness","location__lat","location__lng","locatedIn","plusCode","menu","totalScore","permanentlyClosed","placeId","cid","reviewsCount","imagesCount","reserveTableUrl","googleFoodUrl","hotelStars","hotelDescription","depth","originalStartUrl","referrerUrl","domain","emails__001","emails__002","emails__003","emails__004","phonesUncertain__001","twitters__-","instagrams__-","phonesUncertain__002","facebooks__-","youtubes__001","youtubes__002","emails","phones","phonesUncertain","linkedIns","twitters","instagrams","facebooks","youtubes","tiktoks","pinterests","discords","reviews__name","reviews__text","reviews__textTranslated","reviews__publishAt","reviews__publishedAtDate","reviews__likesCount","reviews__reviewId","reviews__reviewUrl","reviews__reviewerId","reviews__reviewerUrl","reviews__reviewerPhotoUrl","reviews__reviewerNumberOfReviews","reviews__isLocalGuide","reviews__reviewOrigin","reviews__stars","reviews__rating","reviews__responseFromOwnerDate","reviews__responseFromOwnerText","reviews__reviewImageUrls__001","reviews__reviewImageUrls__002","reviews__reviewImageUrls__003","reviews__reviewImageUrls__004","reviews__reviewImageUrls__005","reviews__reviewImageUrls__006","reviews__reviewImageUrls__007","reviews__reviewContext__Visited on","reviews__reviewContext__Wait time","additional_data__similarHotelsNearby","additional_data__mapped_category__Historical Sites & Landmarks__-","additional_data__mapped_category__historical sites & landmarks__-","additional_data__peopleAlsoSearch__category","additional_data__peopleAlsoSearch__title","additional_data__peopleAlsoSearch__reviewsCount","additional_data__peopleAlsoSearch__totalScore","additional_data__additionalInfo__Accessibility__Wheelchair-accessible entrance","additional_data__additionalInfo__Amenities__Toilets","additional_data__additionalInfo__Service options__Onsite services","additional_data__additionalInfo__Highlights__3D movies","additional_data__placesTags__title","additional_data__placesTags__count","additional_data__additionalInfo__Accessibility__Wheelchair accessible parking lot","additional_data__additionalInfo__Offerings__Food","additional_data__additionalInfo__Children__Good for kids","additional_data__additionalInfo__Accessibility__Wheelchair accessible entrance","additional_data__additionalInfo__Offerings__Arcade games","additional_data__additionalInfo__Amenities__Restroom","additional_data__additionalInfo__Amenities__Restaurant","additional_data__additionalInfo__Crowd__Family-friendly","additional_data__additionalInfo__Payments__Credit cards","additional_data__additionalInfo__Payments__NFC mobile payments","additional_data__additionalInfo__Payments__Debit cards","additional_data__updatesFromCustomers","additional_data__imageUrls__001","additional_data__imageUrls__002","additional_data__imageUrls__003","additional_data__subTitle","additional_data__additionalInfo__Accessibility__Wheelchair-accessible car park","additional_data__mapped_category__Business Services__-","additional_data__mapped_category__Events & Festivals__-","additional_data__mapped_category__Shopping__-","additional_data__mapped_category__Indoor Recreation__-","additional_data__popularTimesLiveText","additional_data__openingHours__day","additional_data__openingHours__hours","additional_data__popularTimesHistogram__|","additional_data__popularTimesHistogram__|__hour","additional_data__popularTimesHistogram__|__occupancyPercent","additional_data__reviewsTags__title","additional_data__reviewsTags__count","additional_data__additionalInfo__Accessibility__Wheelchair-accessible toilet","additional_data__additionalInfo__Accessibility__Wheelchair-accessible seating","additional_data__additionalInfo__Service options__On-site services","additional_data__additionalInfo__Accessibility__Wheelchair accessible seating","additional_data__additionalInfo__Accessibility__Wheelchair accessible restroom","additional_data__updatesFromCustomers__postDate","additional_data__updatesFromCustomers__postedBy__name","additional_data__updatesFromCustomers__postedBy__url","additional_data__updatesFromCustomers__postedBy__title","additional_data__updatesFromCustomers__postedBy__totalReviews","additional_data__popularTimesLivePercent","additional_data__popularTimesHistogram__Su__hour","additional_data__popularTimesHistogram__Su__occupancyPercent","additional_data__popularTimesHistogram__Fr__hour","additional_data__popularTimesHistogram__Fr__occupancyPercent","additional_data__popularTimesHistogram__Sa__hour","additional_data__popularTimesHistogram__Sa__occupancyPercent","additional_data__popularTimesHistogram","additional_data__categories__001","additional_data__categories__002","additional_data__categories__003","additional_data__questionsAndAnswers__question","additional_data__questionsAndAnswers__answers__answer","additional_data__questionsAndAnswers__askDate","additional_data__reviewsDistribution","additional_data__mapped_category__Performing Arts & Theater__-","additional_data__reviewsDistribution__oneStar","additional_data__reviewsDistribution__twoStar","additional_data__reviewsDistribution__threeStar","additional_data__reviewsDistribution__fourStar","additional_data__reviewsDistribution__fiveStar","additional_data__mapped_category__Health & Medical__-","additional_data__mapped_category__Real Estate & Property__-","additional_data__mapped_category__Cinemas & Theaters__-","matched_categories","unmatched_categories","google_sub_categories"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sa","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
